_id,ServiceId,ClientId,OperationCount,TransactionTimeStamp,Service,Status
"ObjectId(""5fb53de1824c19893d437eee"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T15:29:37.532Z""""",Footbal Tanzania,0
"ObjectId(""5fb54cf1fa7a6ac68a4ec869"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T16:33:53.287Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb54033824c19893d437ef0"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:39:31.606Z""""",Footbal Benin,0
"ObjectId(""5fb54035824c19893d437ef2"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:39:33.018Z""""",Footbal Benin,0
"ObjectId(""5fb54036824c19893d437ef4"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:39:34.105Z""""",Footbal Benin,0
"ObjectId(""5fb5403b824c19893d437ef6"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:39:39.317Z""""",Footbal Benin,0
"ObjectId(""5fb54040824c19893d437ef8"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:39:44.673Z""""",Footbal Benin,0
"ObjectId(""5fb54056f13a2589b39fa202"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:40:06.093Z""""",Footbal Benin,0
"ObjectId(""5fb54059f13a2589b39fa204"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:40:09.737Z""""",Footbal Benin,0
"ObjectId(""5fb5405bf13a2589b39fa206"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:40:11.010Z""""",Footbal Benin,0
"ObjectId(""5fb54064f13a2589b39fa208"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:40:20.647Z""""",Footbal Benin,0
"ObjectId(""5fb54065f13a2589b39fa20a"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T15:40:21.630Z""""",Footbal Egypt,0
"ObjectId(""5fb54069f13a2589b39fa20c"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T15:40:25.263Z""""",Footbal Egypt,0
"ObjectId(""5fb5406bf13a2589b39fa20f"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T15:40:27.276Z""""",Footbal Egypt,0
"ObjectId(""5fb5406bf13a2589b39fa210"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:40:27.758Z""""",Footbal Benin,0
"ObjectId(""5fb5406df13a2589b39fa212"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T15:40:29.134Z""""",Footbal Egypt,0
"ObjectId(""5fb54070f13a2589b39fa214"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:40:32.018Z""""",Footbal Benin,0
"ObjectId(""5fb5407af13a2589b39fa216"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T15:40:42.563Z""""",Footbal Tanzania,0
"ObjectId(""5fb5407cf13a2589b39fa219"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T15:40:44.746Z""""",Footbal Tanzania,0
"ObjectId(""5fb5407df13a2589b39fa21a"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:40:45.318Z""""",Footbal Benin,0
"ObjectId(""5fb5407ef13a2589b39fa21c"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T15:40:46.345Z""""",Footbal Tanzania,0
"ObjectId(""5fb5407ff13a2589b39fa21e"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T15:40:47.689Z""""",Footbal Tanzania,0
"ObjectId(""5fb54080f13a2589b39fa220"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T15:40:48.950Z""""",Footbal Tanzania,0
"ObjectId(""5fb54082f13a2589b39fa222"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T15:40:50.122Z""""",Footbal Tanzania,0
"ObjectId(""5fb54091f13a2589b39fa224"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:41:05.033Z""""",Footbal Benin,0
"ObjectId(""5fb54093f13a2589b39fa226"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:41:07.119Z""""",Footbal Benin,0
"ObjectId(""5fb540a1f13a2589b39fa228"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:41:21.928Z""""",Footbal Benin,0
"ObjectId(""5fb540adf13a2589b39fa22a"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:41:33.328Z""""",Footbal Benin,0
"ObjectId(""5fb540b3f13a2589b39fa22c"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:41:39.429Z""""",Footbal Benin,0
"ObjectId(""5fb540bef13a2589b39fa22e"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:41:50.429Z""""",Footbal Benin,0
"ObjectId(""5fb540c5f13a2589b39fa230"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:41:57.583Z""""",Footbal Benin,0
"ObjectId(""5fb540ccf13a2589b39fa232"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:42:04.611Z""""",Footbal Benin,0
"ObjectId(""5fb540d3f13a2589b39fa234"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:42:11.543Z""""",Footbal Benin,0
"ObjectId(""5fb540daf13a2589b39fa236"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:42:18.733Z""""",Footbal Benin,0
"ObjectId(""5fb540e0f13a2589b39fa238"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:42:24.413Z""""",Footbal Benin,0
"ObjectId(""5fb54eaafa7a6ac68a4ec86b"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T16:41:14.799Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb54254f13a2589b39fa23b"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:48:36.658Z""""",Footbal Benin,0
"ObjectId(""5fb54255f13a2589b39fa23d"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:48:37.002Z""""",Footbal Benin,0
"ObjectId(""5fb54255f13a2589b39fa23e"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:48:37.007Z""""",Footbal Benin,0
"ObjectId(""5fb54255f13a2589b39fa241"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:48:37.288Z""""",Footbal Benin,0
"ObjectId(""5fb54255f13a2589b39fa242"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:48:37.294Z""""",Footbal Benin,0
"ObjectId(""5fb54255f13a2589b39fa245"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:48:37.585Z""""",Footbal Benin,0
"ObjectId(""5fb54255f13a2589b39fa246"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:48:37.600Z""""",Footbal Benin,0
"ObjectId(""5fb54255f13a2589b39fa249"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:48:37.855Z""""",Footbal Benin,0
"ObjectId(""5fb54255f13a2589b39fa24a"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:48:37.880Z""""",Footbal Benin,0
"ObjectId(""5fb54256f13a2589b39fa24c"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T15:48:38.193Z""""",Footbal Benin,0
"ObjectId(""5fb54317f13a2589b39fa259"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:51:51.972Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb54317f13a2589b39fa25a"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:51:51.972Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb54318f13a2589b39fa25d"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:51:52.218Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb54318f13a2589b39fa25e"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:51:52.221Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb54318f13a2589b39fa261"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:51:52.471Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb54318f13a2589b39fa262"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:51:52.472Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb54318f13a2589b39fa265"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:51:52.730Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb54318f13a2589b39fa266"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:51:52.730Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb54318f13a2589b39fa269"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:51:52.987Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb54318f13a2589b39fa26a"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:51:52.992Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb54352f13a2589b39fa26c"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:52:50.334Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb54353f13a2589b39fa26e"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:52:51.761Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb54354f13a2589b39fa270"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:52:52.879Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb54356f13a2589b39fa272"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:52:54.059Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb5435af13a2589b39fa274"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:52:58.793Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb5435ff13a2589b39fa276"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:53:03.310Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb54366f13a2589b39fa278"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:53:10.052Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb54437f13a2589b39fa28c"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T15:56:39.449Z""""",Footbal Senegal,0
"ObjectId(""5fb54437f13a2589b39fa28d"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T15:56:39.449Z""""",Footbal Senegal,0
"ObjectId(""5fb5443df13a2589b39fa28f"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T15:56:45.760Z""""",Footbal Senegal,0
"ObjectId(""5fb54458f13a2589b39fa292"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T15:57:12.955Z""""",Footbal Senegal,0
"ObjectId(""5fb54458f13a2589b39fa293"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T15:57:12.967Z""""",Footbal Senegal,0
"ObjectId(""5fb54459f13a2589b39fa296"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T15:57:13.207Z""""",Footbal Senegal,0
"ObjectId(""5fb54459f13a2589b39fa297"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T15:57:13.235Z""""",Footbal Senegal,0
"ObjectId(""5fb54459f13a2589b39fa29a"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T15:57:13.509Z""""",Footbal Senegal,0
"ObjectId(""5fb54459f13a2589b39fa29b"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T15:57:13.512Z""""",Footbal Senegal,0
"ObjectId(""5fb54459f13a2589b39fa29f"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T15:57:13.788Z""""",Footbal Senegal,0
"ObjectId(""5fb54459f13a2589b39fa29e"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T15:57:13.788Z""""",Footbal Senegal,0
"ObjectId(""5fb5445af13a2589b39fa2a2"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T15:57:14.056Z""""",Footbal Senegal,0
"ObjectId(""5fb5445af13a2589b39fa2a3"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T15:57:14.062Z""""",Footbal Senegal,0
"ObjectId(""5fb54499f13a2589b39fa2a7"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T15:58:17.586Z""""",Footbal Ghana,0
"ObjectId(""5fb544b72414634293d2fe1d"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T15:58:47.699Z""""",Footbal Nigeria,0
"ObjectId(""5fb544c7f13a2589b39fa2aa"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T15:59:03.262Z""""",Footbal Ghana,0
"ObjectId(""5fb544c7f13a2589b39fa2ac"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T15:59:03.528Z""""",Footbal Ghana,0
"ObjectId(""5fb544c7f13a2589b39fa2ae"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T15:59:03.745Z""""",Footbal Ghana,0
"ObjectId(""5fb544c7f13a2589b39fa2af"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T15:59:03.813Z""""",Footbal Ghana,0
"ObjectId(""5fb544c8f13a2589b39fa2b2"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T15:59:04.001Z""""",Footbal Ghana,0
"ObjectId(""5fb544c8f13a2589b39fa2b3"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T15:59:04.089Z""""",Footbal Ghana,0
"ObjectId(""5fb544c8f13a2589b39fa2b6"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T15:59:04.256Z""""",Footbal Ghana,0
"ObjectId(""5fb544c8f13a2589b39fa2b8"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T15:59:04.364Z""""",Footbal Ghana,0
"ObjectId(""5fb544c8f13a2589b39fa2b9"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T15:59:04.521Z""""",Footbal Ghana,0
"ObjectId(""5fb544c8f13a2589b39fa2bb"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T15:59:04.789Z""""",Footbal Ghana,0
"ObjectId(""5fb552be241ecc7069330557"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T16:58:38.381Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb5455d2414634293d2fe1f"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T16:01:33.331Z""""",Footbal Nigeria,0
"ObjectId(""5fb54572f13a2589b39fa2bf"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:01:54.546Z""""",Footbal South Africa,0
"ObjectId(""5fb54574f13a2589b39fa2c1"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:01:56.992Z""""",Footbal South Africa,0
"ObjectId(""5fb545902414634293d2fe21"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T16:02:24.475Z""""",Footbal Nigeria,0
"ObjectId(""5fb54597f13a2589b39fa2c4"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:31.026Z""""",Footbal South Africa,0
"ObjectId(""5fb54597f13a2589b39fa2c6"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:31.244Z""""",Footbal South Africa,0
"ObjectId(""5fb54597f13a2589b39fa2c7"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:31.326Z""""",Footbal South Africa,0
"ObjectId(""5fb54597f13a2589b39fa2ca"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:31.580Z""""",Footbal South Africa,0
"ObjectId(""5fb54597f13a2589b39fa2cb"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:31.641Z""""",Footbal South Africa,0
"ObjectId(""5fb54597f13a2589b39fa2ce"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:31.894Z""""",Footbal South Africa,0
"ObjectId(""5fb54597f13a2589b39fa2cf"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:31.943Z""""",Footbal South Africa,0
"ObjectId(""5fb54598f13a2589b39fa2d2"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:32.185Z""""",Footbal South Africa,0
"ObjectId(""5fb54598f13a2589b39fa2d3"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:32.233Z""""",Footbal South Africa,0
"ObjectId(""5fb54598f13a2589b39fa2d5"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:32.469Z""""",Footbal South Africa,0
"ObjectId(""5fb5459ef13a2589b39fa2d7"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:38.353Z""""",Footbal South Africa,0
"ObjectId(""5fb5459ff13a2589b39fa2d9"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:39.385Z""""",Footbal South Africa,0
"ObjectId(""5fb545a5f13a2589b39fa2db"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:45.187Z""""",Footbal South Africa,0
"ObjectId(""5fb545a6f13a2589b39fa2dd"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:46.147Z""""",Footbal South Africa,0
"ObjectId(""5fb545a7f13a2589b39fa2df"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:47.510Z""""",Footbal South Africa,0
"ObjectId(""5fb545a8f13a2589b39fa2e1"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:48.819Z""""",Footbal South Africa,0
"ObjectId(""5fb545aaf13a2589b39fa2e3"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:50.536Z""""",Footbal South Africa,0
"ObjectId(""5fb545aef13a2589b39fa2e5"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T16:02:54.607Z""""",Footbal South Africa,0
"ObjectId(""5fb545f3f13a2589b39fa2e7"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T16:04:03.297Z""""",Footbal Kenya,0
"ObjectId(""5fb545f4f13a2589b39fa2e9"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T16:04:04.595Z""""",Footbal Kenya,0
"ObjectId(""5fb5460df13a2589b39fa2ec"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T16:04:29.595Z""""",Footbal Kenya,0
"ObjectId(""5fb5460df13a2589b39fa2ee"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T16:04:29.892Z""""",Footbal Kenya,0
"ObjectId(""5fb5460df13a2589b39fa2ef"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T16:04:29.996Z""""",Footbal Kenya,0
"ObjectId(""5fb5460ef13a2589b39fa2f2"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T16:04:30.175Z""""",Footbal Kenya,0
"ObjectId(""5fb5460ef13a2589b39fa2f4"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T16:04:30.280Z""""",Footbal Kenya,0
"ObjectId(""5fb5460ef13a2589b39fa2f6"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T16:04:30.434Z""""",Footbal Kenya,0
"ObjectId(""5fb5460ef13a2589b39fa2f8"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T16:04:30.541Z""""",Footbal Kenya,0
"ObjectId(""5fb5460ef13a2589b39fa2fa"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T16:04:30.707Z""""",Footbal Kenya,0
"ObjectId(""5fb5460ef13a2589b39fa2fb"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T16:04:30.825Z""""",Footbal Kenya,0
"ObjectId(""5fb5460ff13a2589b39fa2fd"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T16:04:31.096Z""""",Footbal Kenya,0
"ObjectId(""5fb54674226fe0be389053a8"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T16:06:12.874Z""""",Footbal Nigeria,0
"ObjectId(""5fb554770241fa4342775515"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T17:05:59.596Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb55504911c355989c1ab12"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T17:08:20.608Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb55534911c355989c1ab14"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T17:09:02.564Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb54792f13a2589b39fa300"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:10:58.047Z""""",Footbal Egypt,0
"ObjectId(""5fb547a2f13a2589b39fa302"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:11:14.667Z""""",Footbal Egypt,0
"ObjectId(""5fb547a3f13a2589b39fa304"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:11:15.829Z""""",Footbal Egypt,0
"ObjectId(""5fb547a5f13a2589b39fa306"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:11:17.269Z""""",Footbal Egypt,0
"ObjectId(""5fb547cc3934ef1ba0803a2c"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T16:11:56.507Z""""",Footbal Nigeria,0
"ObjectId(""5fb54899f13a2589b39fa30d"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:15:21.824Z""""",Footbal Egypt,0
"ObjectId(""5fb548abf13a2589b39fa310"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:15:39.635Z""""",Footbal Egypt,0
"ObjectId(""5fb548cbf13a2589b39fa313"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:16:11.041Z""""",Footbal Egypt,0
"ObjectId(""5fb548cbf13a2589b39fa315"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:16:11.402Z""""",Footbal Egypt,0
"ObjectId(""5fb548cbf13a2589b39fa316"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:16:11.475Z""""",Footbal Egypt,0
"ObjectId(""5fb548cbf13a2589b39fa319"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:16:11.826Z""""",Footbal Egypt,0
"ObjectId(""5fb548ccf13a2589b39fa31b"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:16:12.295Z""""",Footbal Egypt,0
"ObjectId(""5fb548ccf13a2589b39fa31d"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:16:12.724Z""""",Footbal Egypt,0
"ObjectId(""5fb548cdf13a2589b39fa31f"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:16:13.152Z""""",Footbal Egypt,0
"ObjectId(""5fb548cdf13a2589b39fa320"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:16:13.252Z""""",Footbal Egypt,0
"ObjectId(""5fb548cdf13a2589b39fa322"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:16:13.684Z""""",Footbal Egypt,0
"ObjectId(""5fb548cef13a2589b39fa324"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T16:16:14.118Z""""",Footbal Egypt,0
"ObjectId(""5fb55832a832752442728911"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T17:21:53.100Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb5597ba832752442728913"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T17:27:22.502Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb55258793786b2fbe62ef2"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T16:56:56.088Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb552ce793786b2fbe62ef4"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T16:58:54.407Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb5670b793786b2fbe62ef6"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T18:25:15.691Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb56734793786b2fbe62ef8"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T18:25:56.764Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb5776ba461767e0dc93ef7"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T19:35:05.793Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb56e93de7cc1f47eaca891"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T18:57:23.790Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb56e9cde7cc1f47eaca893"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T18:57:32.977Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb56ecdde7cc1f47eaca895"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T18:58:21.668Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb57040de7cc1f47eaca897"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T19:04:32.733Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb57043de7cc1f47eaca899"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T19:04:35.232Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb5723cde7cc1f47eaca89b"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T19:13:00.137Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb572edde7cc1f47eaca89d"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T19:15:57.943Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb572ffde7cc1f47eaca89f"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T19:16:15.066Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb5731dde7cc1f47eaca8a1"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T19:16:45.531Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb573a8de7cc1f47eaca8a7"")",5f8dce4c10306b193d6dc073,250657,1,"2020-11-18T19:19:04.841Z""""",Footbal Nigeria,0
"ObjectId(""5fb5829d9918bd8021c2e22e"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T20:22:48.137Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb57573de7cc1f47eaca8a9"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T19:26:43.685Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb5766ede7cc1f47eaca8ab"")",5f8dce4c10306b193d6dc073,250657,1,"2020-11-18T19:30:54.801Z""""",Footbal Nigeria,0
"ObjectId(""5fb57672de7cc1f47eaca8ad"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T19:30:58.785Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb57886de7cc1f47eaca8af"")",5f8dce4c10306b193d6dc073,250657,1,"2020-11-18T19:39:50.726Z""""",Footbal Nigeria,0
"ObjectId(""5fb57949de7cc1f47eaca8b0"")",5f8dce4c10306b193d6dc073,250657,1,"2020-11-18T19:43:05.215Z""""",Footbal Nigeria,0
"ObjectId(""5fb57b6fde7cc1f47eaca8b3"")",5f8dce4c10306b193d6dc073,250657,1,"2020-11-18T19:52:15.065Z""""",Footbal Nigeria,0
"ObjectId(""5fb57d5bde7cc1f47eaca8b5"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T20:00:27.321Z""""",Footbal Ghana,0
"ObjectId(""5fb586064a4c0ccca671fa99"")",5f8dce4e10306b193d6dc076,10003,1,"2020-11-18T20:37:26.480Z""""",Footbal Tunisia,0
